DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2004,63.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2005,63.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2006,64.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2007,65.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2008,66.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2009,64.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2010,64.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2011,65.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2012,65.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2013,66.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2014,68.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2015,69.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2016,71.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2017,73.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2018,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2019,74.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2020,74.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2021,73.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,CZ,2022,75.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2003,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2004,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2005,67.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2006,68.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2007,70.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2008,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2009,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2010,72.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2011,74.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2012,73.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2013,74.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2014,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2015,74.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2016,75.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2017,75.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2018,76.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2019,77.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2020,76.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2021,76.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DE,2022,77.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2003,75.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2004,77.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2005,76.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2006,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2007,77.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2008,76.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2009,73.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2010,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2011,71.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2012,71.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2013,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2014,72.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2015,73.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2016,73.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2017,72.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2018,74.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2019,75.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2020,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2021,76.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,DK,2022,77.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2003,63.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2004,63.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2005,64.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2006,65.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2007,66.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2008,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2009,65.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2010,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2011,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2012,64.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2013,63.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2014,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2015,64.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2016,65.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2017,66.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2018,67.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2019,68.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2020,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2021,67.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EA20,2022,69.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2005,63.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2006,68.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2007,75.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2008,75.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2009,68.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2010,62.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2011,70.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2012,66.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2013,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2014,70.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2015,70.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2016,70.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2017,72.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2018,73.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2019,72.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2020,74.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2021,72.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EE,2022,74.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2003,60.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2004,58.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2005,60.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2006,61.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2007,61.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2008,62.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2009,59.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2010,57.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2011,53.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2012,49.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2013,47.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2014,48.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2015,49.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2016,50.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2017,52.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2018,53.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2019,55.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2020,55.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2021,56.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EL,2022,58.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2003,59.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2004,60.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2005,62.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2006,64.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2007,64.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2008,62.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2009,58.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2010,56.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2011,55.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2012,55.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2013,53.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2014,55.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2015,57.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2016,59.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2017,60.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2018,61.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2019,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2020,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2021,61.5,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,ES,2022,63.4,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2003,63.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2004,63.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2005,64.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2006,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2007,65.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2008,66.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2009,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2010,64.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2011,64.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2012,63.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2013,63.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2014,63.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2015,64.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2016,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2017,66.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2018,67.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2019,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2020,67.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2021,67.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,EU27_2020,2022,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2003,67.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2004,68.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2005,68.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2006,69.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2007,70.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2008,71.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2009,68.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2010,66.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2011,67.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2012,68.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2013,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2014,67.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2015,67.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2016,67.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2017,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2018,71.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2019,72.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2020,71.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2021,72.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FI,2022,73.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FR,2003,64.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FR,2004,64.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FR,2005,65.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FR,2006,65.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FR,2007,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,FR,2008,66.2,
